[22/Jun/2025:20:30:44 +0000] - 200 200 - GET http campusvirtual2.com "/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.js" [Client 162.158.127.70] [Length 84492] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:46 +0000] - 200 200 - GET http campusvirtual2.com "/theme/styles.php?theme=boost&rev=1_1&type=all" [Client 162.158.126.71] [Length 123343] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:47 +0000] - 200 200 - GET http campusvirtual2.com "/lib/requirejs.php?file=%2F-1%2F/core/first.js" [Client 162.158.127.157] [Length 464] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:47 +0000] - 200 200 - GET http campusvirtual2.com "/theme/font.php?theme=boost&component=core&rev=1&font=fontawesome-webfont.woff2?v=4.7.0" [Client 162.158.127.16] [Length 77160] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/theme/styles.php?theme=boost&rev=1_1&type=all"
[22/Jun/2025:20:30:47 +0000] - 200 200 - GET http campusvirtual2.com "/lib/javascript.php?file=%2F-1%2Flib/jquery/jquery-3.6.1.min.js" [Client 162.158.126.103] [Length 30991] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:47 +0000] - 200 200 - GET http campusvirtual2.com "/theme/image.php?theme=boost&component=theme&rev=1&image=favicon" [Client 162.158.126.71] [Length 1150] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:48 +0000] - 200 200 - GET http campusvirtual2.com "/lib/requirejs.php?file=%2F-1%2F/core/page_global.js" [Client 162.158.127.40] [Length 766] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:48 +0000] - 200 200 - GET http campusvirtual2.com "/lib/requirejs.php?file=%2F-1%2F/core/utility.js" [Client 162.158.127.149] [Length 1302] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:48 +0000] - 200 200 - GET http campusvirtual2.com "/lib/requirejs.php?file=%2F-1%2F/core/log.js" [Client 162.158.126.59] [Length 472] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:48 +0000] - 200 200 - GET http campusvirtual2.com "/lib/requirejs.php?file=%2F-1%2F/theme_boost/loader.js" [Client 162.158.127.14] [Length 1354] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
